This file contains the downward and upward spectral flux (per wavelength) at TOA and the secondary eclipse depth (= planet to star flux ratio).
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     planet/star flux ratio  
1003    9.5891196         9.57316433           0.0319105478       36156.7         3.96419e+10     1652.62                 
1004    9.62108333        9.60507488           0.0320169163       35660.5         3.92313e+10     1658.26                 
1005    9.65315361        9.63709179           0.0321236393       35171.1         3.88331e+10     1664.27                 
1006    9.68533079        9.66921543           0.0322307181       34688.2         3.84324e+10     1670.03                 
1007    9.71761523        9.70144615           0.0323381538       34211.8         3.80395e+10     1675.97                 
1008    9.75000728        9.7337843            0.0324459477       33741.9         3.76507e+10     1681.95                 
1009    9.7825073         9.76623025           0.0325541008       33278.2         3.72631e+10     1687.82                 
1010    9.81511566        9.79878435           0.0326626145       32820.9         3.68774e+10     1693.63                 
1011    9.84783271        9.83144697           0.0327714899       32369.6         3.64905e+10     1699.22                 
1012    9.88065882        9.86421846           0.0328807282       31924.5         3.61084e+10     1704.87                 
1013    9.91359435        9.89709918           0.0329903306       31485.3         3.57382e+10     1710.93                 
1014    9.94663966        9.93008951           0.0331002984       31052.1         3.53664e+10     1716.75                 
1015    9.97979513        9.96318981           0.0332106327       30624.7         3.50099e+10     1723.17                 
1016    10.0130611        9.99640045           0.0333213348       30203           3.46498e+10     1729.25                 
1017    10.046438         10.0297218           0.0334324059       29787.1         3.42958e+10     1735.49                 
1018    10.0799261        10.0631542           0.0335438473       29376.7         3.39448e+10     1741.72                 
1019    10.1135259        10.096698            0.0336556601       28971.9         3.3596e+10      1747.9                  
1020    10.1472376        10.1303537           0.0337678456       28572.6         3.32473e+10     1753.94                 
1021    10.1810617        10.1641215           0.0338804051       28178.6         3.29022e+10     1760                    
1022    10.2149986        10.1980019           0.0339933398       27790           3.25595e+10     1766.03                 
1023    10.2490486        10.2319953           0.0341066509       27406.6         3.22241e+10     1772.28                 
1024    10.2832121        10.2661019           0.0342203398       27028.4         3.18807e+10     1777.93                 
1025    10.3174895        10.3003223           0.0343344076       26655.3         3.15433e+10     1783.74                 
1026    10.3518811        10.3346567           0.0344488556       26287.3         3.11918e+10     1788.56                 
1027    10.3863874        10.3691055           0.0345636851       25924.2         3.08261e+10     1792.34                 
1028    10.4210087        10.4036692           0.0346788974       25566           3.0437e+10      1794.51                 
1029    10.4557454        10.4383481           0.0347944937       25212.7         3.00293e+10     1795.29                 
1030    10.4905979        10.4731426           0.0349104754       24864.2         2.9633e+10      1796.43                 
1031    10.5255665        10.5080531           0.0350268436       24520.3         2.93456e+10     1803.95                 
1032    10.5606517        10.5430799           0.0351435998       24181.2         2.91488e+10     1816.98                 
1033    10.5958539        10.5782235           0.0352607451       23846.6         2.89092e+10     1827.33                 
1034    10.6311734        10.6134843           0.0353782809       23516.6         2.86613e+10     1837.09                 
1035    10.6666107        10.6488626           0.0354962085       23191           2.84044e+10     1846.18                 
1036    10.702166         10.6843588           0.0356145292       22869.8         2.81289e+10     1853.95                 
1037    10.7378399        10.7199733           0.0357332443       22553           2.78578e+10     1861.87                 
1038    10.7736327        10.7557065           0.0358523551       22240.5         2.75771e+10     1869.01                 
1039    10.8095448        10.7915589           0.035971863        21932.2         2.72924e+10     1875.71                 
1040    10.8455766        10.8275308           0.0360917692       21628.1         2.70128e+10     1882.6                  
1041    10.8817286        10.8636225           0.0362120751       21328.2         2.67321e+10     1889.24                 
1042    10.918001         10.8998346           0.036332782        21032.3         2.64531e+10     1895.82                 
1043    10.9543943        10.9361674           0.0364538913       20740.4         2.61823e+10     1902.82                 
1044    10.990909         10.9726213           0.0365754043       20452.5         2.58945e+10     1908.4                  
1045    11.0275453        11.0091967           0.0366973223       20168.5         2.56375e+10     1916.07                 
1046    11.0643038        11.045894            0.0368196467       19888.3         2.53548e+10     1921.63                 
1047    11.1011848        11.0827137           0.0369423788       19612           2.5106e+10      1929.58                 
1048    11.1381888        11.119656            0.0370655201       19339.4         2.48418e+10     1936.19                 
1049    11.1753161        11.1567215           0.0371890718       19070.6         2.45746e+10     1942.36                 
1050    11.2125671        11.1939106           0.0373130354       18805.4         2.43297e+10     1950.12                 
1051    11.2499424        11.2312237           0.0374374122       18543.7         2.40696e+10     1956.5                  
1052    11.2874422        11.2686611           0.0375622036       18285.7         2.3821e+10      1963.62                 
1053    11.325067         11.3062233           0.0376874109       18031.2         2.35662e+10     1970.03                 
1054    11.3628172        11.3439107           0.0378130356       17780.1         2.33255e+10     1977.45                 
1055    11.4006933        11.3817237           0.0379390791       17532.5         2.30777e+10     1984.07                 
1056    11.4386956        11.4196628           0.0380655427       17288.2         2.2839e+10      1991.29                 
1057    11.4768246        11.4577283           0.0381924278       17047.3         2.26018e+10     1998.47                 
1058    11.5150806        11.4959208           0.0383197359       16809.6         2.23763e+10     2006.49                 
1059    11.5534642        11.5342405           0.0384474683       16575.2         2.21374e+10     2013.15                 
1060    11.5919758        11.572688            0.0385756266       16344           2.19135e+10     2020.98                 
1061    11.6306157        11.6112636           0.038704212        16115.9         2.16866e+10     2028.36                 
1062    11.6693844        11.6499678           0.038833226        15891           2.1465e+10      2036.05                 
1063    11.7082824        11.688801            0.0389626701       15669.1         2.12453e+10     2043.75                 
1064    11.74731          11.7277637           0.0390925457       15450.2         2.10263e+10     2051.33                 
1065    11.7864677        11.7668563           0.0392228542       15234.4         2.08085e+10     2058.85                 
1066    11.8257559        11.8060791           0.039353597        15021.5         2.05962e+10     2066.72                 
1067    11.8651751        11.8454327           0.0394847757       14811.5         2.03838e+10     2074.41                 
1068    11.9047257        11.8849175           0.0396163916       14604.3         2.01725e+10     2082.02                 
1069    11.9444081        11.9245339           0.0397484462       14400           1.99675e+10     2090.11                 
1070    11.9842228        11.9642823           0.0398809411       14198.6         1.97618e+10     2097.92                 
1071    12.0241702        12.0041633           0.0400138775       13999.8         1.95569e+10     2105.65                 
1072    12.0642508        12.0441771           0.0401472571       13803.8         1.93566e+10     2113.68                 
1073    12.1044649        12.0843244           0.0402810813       13610.5         1.91552e+10     2121.4                  
1074    12.1448132        12.1246055           0.0404153516       13419.8         1.89592e+10     2129.52                 
1075    12.1852959        12.1650208           0.0405500694       13231.7         1.87665e+10     2137.84                 
1076    12.2259135        12.2055709           0.0406852363       13046.2         1.85692e+10     2145.44                 
1077    12.2666666        12.2462561           0.0408208538       12863.2         1.83775e+10     2153.5                  
1078    12.3075554        12.287077            0.0409569233       12682.8         1.81884e+10     2161.66                 
1079    12.3485806        12.3280339           0.0410934464       12504.8         1.79998e+10     2169.69                 
1080    12.3897426        12.3691274           0.0412304245       12329.3         1.7814e+10      2177.86                 
1081    12.4310417        12.4103578           0.0413678593       12156.2         1.76278e+10     2185.79                 
1082    12.4724785        12.4517256           0.0415057521       11985.4         1.74466e+10     2194.14                 
1083    12.5140534        12.4932314           0.0416441046       11817.1         1.7266e+10      2202.37                 
1084    12.555767         12.5348755           0.0417829183       11651           1.70876e+10     2210.69                 
1085    12.5976195        12.5766584           0.0419221947       11487.2         1.69116e+10     2219.12                 
1086    12.6396116        12.6185806           0.0420619354       11325.6         1.67367e+10     2227.5                  
1087    12.6817436        12.6606425           0.0422021418       11166.3         1.6563e+10      2235.83                 
1088    12.7240161        12.7028447           0.0423428156       11009.2         1.63917e+10     2244.28                 
1089    12.7664295        12.7451875           0.0424839583       10854.2         1.62206e+10     2252.57                 
1090    12.8089842        12.7876715           0.0426255715       10701.4         1.60519e+10     2260.97                 
1091    12.8516809        12.830297            0.0427676568       10550.6         1.58851e+10     2269.44                 
1092    12.8945198        12.8730647           0.0429102156       10402           1.57193e+10     2277.86                 
1093    12.9375015        12.9159749           0.0430532497       10255.4         1.55572e+10     2286.59                 
1094    12.9806265        12.9590282           0.0431967605       10110.8         1.53936e+10     2294.9                  
1095    13.0238953        13.0022249           0.0433407497       9968.17         1.52322e+10     2303.32                 
1096    13.0673083        13.0455657           0.0434852189       9827.54         1.50746e+10     2312.11                 
1097    13.110866         13.0890509           0.0436301696       9688.85         1.49171e+10     2320.7                  
1098    13.1545689        13.1326811           0.0437756035       9552.07         1.47614e+10     2329.36                 
1099    13.1984174        13.1764567           0.0439215222       9417.19         1.46063e+10     2337.9                  
1100    13.2424121        13.2203782           0.0440679273       9284.16         1.44541e+10     2346.68                 
1101    13.2865535        13.2644461           0.0442148204       9152.97         1.43025e+10     2355.37                 
1102    13.330842         13.3086609           0.0443622031       9023.6          1.41535e+10     2364.24                 
1103    13.3752782        13.3530231           0.0445100771       8896.02         1.4005e+10      2372.99                 
1104    13.4198624        13.3975332           0.044658444        8770.19         1.38576e+10     2381.7                  
1105    13.4645953        13.4421917           0.0448073055       8646.11         1.3713e+10      2390.67                 
1106    13.5094773        13.486999            0.0449566632       8523.74         1.35688e+10     2399.49                 
1107    13.5545089        13.5319556           0.0451065187       8403.07         1.34266e+10     2408.44                 
1108    13.5996906        13.5770621           0.0452568738       8284.06         1.32856e+10     2417.39                 
1109    13.6450229        13.622319            0.04540773         8166.71         1.31455e+10     2426.26                 
1110    13.6905063        13.6677267           0.0455590891       8050.98         1.30077e+10     2435.34                 
1111    13.7361413        13.7132858           0.0457109528       7936.86         1.28721e+10     2444.61                 
1112    13.7819284        13.7589968           0.0458633226       7824.32         1.27367e+10     2453.68                 
1113    13.8278682        13.8048601           0.0460162004       7713.33         1.26031e+10     2462.87                 
1114    13.8739611        13.8508763           0.0461695877       7603.89         1.24699e+10     2471.93                 
1115    13.9202076        13.8970459           0.0463234863       7495.97         1.23389e+10     2481.16                 
1116    13.9666083        13.9433694           0.0464778979       7389.54         1.22091e+10     2490.42                 
1117    14.0131637        13.9898473           0.0466328243       7284.59         1.20816e+10     2499.93                 
1118    14.0598742        14.0364801           0.046788267        7181.1          1.19537e+10     2509.11                 
1119    14.1067405        14.0832684           0.0469442279       7079.04         1.18279e+10     2518.49                 
1120    14.153763         14.1302126           0.0471007087       6978.41         1.17043e+10     2528.12                 
1121    14.2009422        14.1773133           0.047257711        6879.17         1.1581e+10      2537.56                 
1122    14.2482786        14.224571            0.0474152367       6781.31         1.14586e+10     2546.98                 
1123    14.2957729        14.2719863           0.0475732875       6684.82         1.13386e+10     2556.69                 
1124    14.3434255        14.3195595           0.0477318651       6589.66         1.12187e+10     2566.18                 
1125    14.3912369        14.3672914           0.0478909714       6495.83         1.11015e+10     2576.05                 
1126    14.4392077        14.4151824           0.0480506079       6403.31         1.09848e+10     2585.81                 
1127    14.4873384        14.463233            0.0482107766       6312.08         1.08692e+10     2595.58                 
1128    14.5356295        14.5114438           0.0483714792       6222.12         1.07542e+10     2605.24                 
1129    14.5840816        14.5598152           0.0485327175       6133.41         1.06408e+10     2615.05                 
1130    14.6326952        14.608348            0.0486944932       6045.94         1.05286e+10     2624.92                 
1131    14.6814709        14.6570425           0.0488568082       5959.69         1.04177e+10     2634.85                 
1132    14.7304091        14.7058993           0.0490196642       5874.64         1.03064e+10     2644.44                 
1133    14.7795105        14.7549189           0.0491830631       5790.78         1.01981e+10     2654.55                 
1134    14.8287755        14.804102            0.0493470066       5708.08         1.00907e+10     2664.64                 
1135    14.8782047        14.853449            0.0495114966       5626.55         9.9842e+09      2674.72                 
1136    14.9277988        14.9029605           0.049676535        5546.15         9.87814e+09     2684.67                 
1137    14.9775581        14.952637            0.0498421234       5466.88         9.77479e+09     2695.1                  
1138    15.0274833        15.0024791           0.0500082638       5388.72         9.67162e+09     2705.34                 
1139    15.0775749        15.0524874           0.050174958        5311.64         9.56983e+09     2715.71                 
1140    15.1278335        15.1026624           0.0503422079       5235.65         9.46945e+09     2726.23                 
1141    15.1782596        15.1530046           0.0505100153       5160.72         9.36875e+09     2736.4                  
1142    15.2288538        15.2035146           0.050678382        5086.84         9.26954e+09     2746.74                 
1143    15.2796166        15.254193            0.0508473099       5013.99         9.17216e+09     2757.38                 
1144    15.3305487        15.3050403           0.051016801        4942.17         9.07455e+09     2767.68                 
1145    15.3816505        15.3560571           0.051186857        4871.35         8.97943e+09     2778.48                 
1146    15.4329227        15.4072439           0.0513574798       4801.52         8.88408e+09     2788.96                 
1147    15.4843658        15.4586014           0.0515286714       4732.67         8.79047e+09     2799.72                 
1148    15.5359803        15.5101301           0.0517004337       4664.79         8.697e+09       2810.25                 
1149    15.5877669        15.5618305           0.0518727684       4597.86         8.60472e+09     2820.91                 
1150    15.6397261        15.6137033           0.0520456777       4531.86         8.51394e+09     2831.79                 
1151    15.6918586        15.665749            0.0522191633       4466.8          8.42372e+09     2842.6                  
1152    15.7441648        15.7179681           0.0523932271       4402.65         8.33448e+09     2853.46                 
1153    15.7966453        15.7703614           0.0525678712       4339.4          8.24755e+09     2864.86                 
1154    15.8493008        15.8229292           0.0527430975       4277.04         8.15982e+09     2875.71                 
1155    15.9021318        15.8756723           0.0529189078       4215.56         8.07365e+09     2886.84                 
1156    15.9551389        15.9285912           0.0530953041       4154.94         7.98716e+09     2897.58                 
1157    16.0083227        15.9816865           0.0532722885       4095.17         7.90353e+09     2909.09                 
1158    16.0616838        16.0349588           0.0534498628       4036.25         7.8192e+09      2920.07                 
1159    16.1152227        16.0884087           0.053628029        3978.15         7.73769e+09     2931.82                 
1160    16.1689401        16.1420367           0.0538067891       3920.87         7.65508e+09     2942.9                  
1161    16.2228366        16.1958435           0.0539861451       3864.4          7.57367e+09     2954.15                 
1162    16.2769127        16.2498297           0.0541660989       3808.73         7.49343e+09     2965.57                 
1163    16.3311691        16.3039958           0.0543466525       3753.84         7.41481e+09     2977.37                 
1164    16.3856063        16.3583424           0.054527808        3699.72         7.33599e+09     2988.81                 
1165    16.440225         16.4128702           0.0547095674       3646.37         7.25759e+09     3000.13                 
1166    16.4950258        16.4675798           0.0548919326       3593.77         7.18128e+09     3012.03                 
1167    16.5500092        16.5224717           0.0550749057       3541.91         7.10563e+09     3023.94                 
1168    16.6051759        16.5775466           0.0552584888       3490.79         7.03081e+09     3035.92                 
1169    16.6605265        16.6328051           0.0554426837       3440.38         6.9559e+09      3047.58                 
1170    16.7160615        16.6882478           0.0556274927       3390.69         6.882e+09       3059.39                 
1171    16.7717818        16.7438753           0.0558129176       3341.71         6.80962e+09     3071.58                 
1172    16.8276877        16.7996882           0.0559989607       3293.41         6.73734e+09     3083.55                 
1173    16.88378          16.8556872           0.0561856239       3245.8          6.66613e+09     3095.71                 
1174    16.9400592        16.9118728           0.0563729093       3198.86         6.59499e+09     3107.62                 
1175    16.9965261        16.9682457           0.056560819        3152.58         6.52649e+09     3120.48                 
1176    17.0531812        17.0248065           0.0567493551       3106.96         6.45608e+09     3132.14                 
1177    17.1100251        17.0815559           0.0569385196       3061.99         6.38862e+09     3144.93                 
1178    17.1670586        17.1384944           0.0571283147       3017.65         6.31965e+09     3156.69                 
1179    17.2242821        17.1956227           0.0573187424       2973.94         6.25334e+09     3169.48                 
1180    17.2816964        17.2529415           0.0575098048       2930.86         6.18662e+09     3181.76                 
1181    17.339302         17.3104513           0.0577015042       2888.38         6.12049e+09     3194.04                 
1182    17.3970997        17.3681528           0.0578938425       2846.5          6.05635e+09     3207.06                 
1183    17.45509          17.4260466           0.058086822        2805.22         5.99216e+09     3219.76                 
1184    17.5132736        17.4841334           0.0582804448       2764.53         5.92832e+09     3232.35                 
1185    17.5716512        17.5424139           0.0584747129       2724.41         5.86576e+09     3245.34                 
1186    17.6302234        17.6008886           0.0586696286       2684.87         5.80268e+09     3257.72                 
1187    17.6889908        17.6595582           0.058865194        2645.88         5.7413e+09      3270.76                 
1188    17.7479541        17.7184234           0.0590614114       2607.45         5.68097e+09     3284.09                 
1189    17.807114         17.7774848           0.0592582827       2569.57         5.61988e+09     3296.67                 
1190    17.866471         17.8367431           0.0594558103       2532.22         5.56115e+09     3310.32                 
1191    17.9260259        17.8961989           0.0596539964       2495.41         5.50132e+09     3323.02                 
1192    17.9857793        17.9558529           0.059852843        2459.12         5.44292e+09     3336.26                 
1193    18.0457319        18.0157058           0.0600523525       2423.35         5.38432e+09     3349.07                 
1194    18.1058844        18.0757581           0.060252527        2388.08         5.32839e+09     3363.22                 
1195    18.1662373        18.1360106           0.0604533688       2353.32         5.27114e+09     3376.22                 
1196    18.2267914        18.196464            0.06065488         2319.06         5.21408e+09     3389.02                 
1197    18.2875474        18.2571189           0.0608570629       2285.28         5.15945e+09     3403.08                 
1198    18.3485059        18.3179759           0.0610599198       2251.98         5.10451e+09     3416.62                 
1199    18.4096676        18.3790359           0.0612634529       2219.16         5.0506e+09      3430.54                 
1200    18.4710331        18.4402993           0.0614676644       2186.81         4.99662e+09     3444.07                 
1201    18.5326033        18.501767            0.0616725566       2154.92         4.94394e+09     3458.2                  
1202    18.5943786        18.5634395           0.0618781318       2123.49         4.89061e+09     3471.53                 
1203    18.6563599        18.6253177           0.0620843922       2092.5          4.83848e+09     3485.39                 
1204    18.7185477        18.6874021           0.0622913402       2061.96         4.78603e+09     3498.67                 
1205    18.7809429        18.7496934           0.062498978        2031.86         4.73587e+09     3513.29                 
1206    18.843546         18.8121924           0.0627073079       2002.18         4.68555e+09     3527.49                 
1207    18.9063579        18.8748997           0.0629163323       1972.93         4.63634e+09     3542.19                 
1208    18.969379         18.937816            0.0631260534       1944.1          4.58704e+09     3556.5                  
1209    19.0326103        19.0009421           0.0633364736       1915.68         4.53763e+09     3570.38                 
1210    19.0960523        19.0642785           0.0635475952       1887.67         4.48949e+09     3584.93                 
1211    19.1597059        19.1278261           0.0637594205       1860.05         4.44224e+09     3599.85                 
1212    19.2235715        19.1915856           0.0639719519       1832.84         4.39411e+09     3613.72                 
1213    19.2876501        19.2555575           0.0641851917       1806.01         4.34789e+09     3628.82                 
1214    19.3519423        19.3197427           0.0643991423       1779.57         4.3017e+09      3643.61                 
1215    19.4164488        19.3841418           0.0646138062       1753.51         4.25527e+09     3657.86                 
1216    19.4811702        19.4487557           0.0648291855       1727.83         4.21054e+09     3673.21                 
1217    19.5461075        19.5135848           0.0650452828       1702.51         4.16646e+09     3688.81                 
1218    19.6112612        19.5786301           0.0652621004       1677.55         4.12095e+09     3702.79                 
1219    19.676632         19.6438922           0.0654796407       1652.96         4.07665e+09     3717.49                 
1220    19.7422208        19.7093719           0.0656979062       1628.71         4.0358e+09      3735.03                 
1221    19.8080282        19.7750698           0.0659168992       1604.82         3.99079e+09     3748.37                 
1222    19.874055         19.8409867           0.0661366222       1581.27         3.94963e+09     3764.96                 
1223    19.9403018        19.9071233           0.0663570776       1558.05         3.90784e+09     3780.62                 
1224    20.0067695        19.9734804           0.0665782679       1535.17         3.86549e+09     3795.38                 
1225    20.0734587        20.0400586           0.0668001955       1512.62         3.82552e+09     3812.13                 
1226    20.1403703        20.1068588           0.0670228628       1490.4          3.78311e+09     3826.08                 
1227    20.2075048        20.1738817           0.0672462723       1468.49         3.74453e+09     3843.55                 
1228    20.2748632        20.241128            0.0674704266       1446.91         3.70338e+09     3858.03                 
1229    20.3424461        20.3085984           0.067695328        1425.63         3.66415e+09     3874.13                 
1230    20.4102542        20.3762937           0.0679209791       1404.66         3.6241e+09      3889                    
1231    20.4782884        20.4442147           0.0681473823       1383.99         3.587e+09       3906.68                 
1232    20.5465494        20.5123621           0.0683745403       1363.62         3.54811e+09     3922.05                 
1233    20.6150379        20.5807366           0.0686024554       1343.54         3.50998e+09     3937.88                 
1234    20.6837546        20.6493391           0.0688311303       1323.75         3.47195e+09     3953.44                 
1235    20.7527005        20.7181702           0.0690605674       1304.25         3.43544e+09     3970.35                 
1236    20.8218762        20.7872308           0.0692907693       1285.03         3.39905e+09     3987.04                 
1237    20.8912824        20.8565215           0.0695217385       1266.09         3.36129e+09     4001.74                 
1238    20.96092          20.9260433           0.0697534776       1247.42         3.32673e+09     4019.88                 
1239    21.0307898        20.9957968           0.0699859892       1229.02         3.29209e+09     4037.56                 
1240    21.1008924        21.0657828           0.0702192758       1210.89         3.25482e+09     4051.63                 
1241    21.1712287        21.136002            0.0704533401       1193.02         3.21885e+09     4066.88                 
1242    21.2417995        21.2064554           0.0706881846       1175.41         3.18594e+09     4085.61                 
1243    21.3126055        21.2771436           0.0709238118       1158.05         3.15136e+09     4101.83                 
1244    21.3836475        21.3480674           0.0711602245       1140.95         3.1171e+09      4118.07                 
1245    21.4549263        21.4192276           0.0713974253       1124.09         3.08308e+09     4134.2                  
1246    21.5264427        21.490625            0.0716354167       1107.48         3.05073e+09     4152.18                 
1247    21.5981975        21.5622604           0.0718742014       1091.11         3.01724e+09     4168.21                 
1248    21.6701915        21.6341346           0.0721137821       1074.97         2.98432e+09     4184.62                 
1249    21.7424255        21.7062484           0.0723541614       1059.07         2.95368e+09     4203.85                 
1250    21.8149002        21.7786026           0.0725953419       1043.4          2.92055e+09     4219.11                 
1251    21.8876166        21.8511979           0.0728373264       1027.96         2.88797e+09     4234.73                 
1252    21.9605753        21.9240352           0.0730801175       1012.74         2.85802e+09     4253.78                 
1253    22.0337772        21.9971154           0.0733237179       997.744         2.82739e+09     4271.44                 
1254    22.1072231        22.0704391           0.0735681303       982.964         2.79592e+09     4287.41                 
1255    22.1809139        22.1440072           0.0738133574       968.398         2.76518e+09     4304.05                 
1256    22.2548503        22.2178206           0.0740594019       954.048         2.73563e+09     4322.1                  
1257    22.3290331        22.29188             0.0743062666       939.901         2.70536e+09     4338.61                 
1258    22.4034632        22.3661862           0.0745539541       925.963         2.67574e+09     4355.7                  
1259    22.4781414        22.4407402           0.0748024673       912.227         2.64843e+09     4376.16                 
1260    22.5530686        22.5155427           0.0750518089       898.692         2.61857e+09     4392                    
1261    22.6282455        22.5905945           0.0753019815       885.355         2.5897e+09      4408.99                 
1262    22.7036729        22.6658964           0.0755529882       872.209         2.56171e+09     4427.07                 
1263    22.7793518        22.7414494           0.0758048314       859.255         2.53616e+09     4449                    
1264    22.855283         22.8172543           0.0760575142       846.493         2.50727e+09     4464.64                 
1265    22.9314673        22.8933118           0.0763110393       833.914         2.48102e+09     4484.54                 
1266    23.0079055        22.9696228           0.0765654094       821.52          2.4525e+09      4499.86                 
1267    23.0845985        23.0461882           0.0768206274       809.305         2.42645e+09     4519.27                 
1268    23.1615472        23.1230089           0.0770766962       797.271         2.40089e+09     4539.15                 
1269    23.2387524        23.2000856           0.0773336185       785.411         2.37435e+09     4556.76                 
1270    23.3162149        23.2774192           0.0775913972       773.724         2.34887e+09     4575.94                 
1271    23.3939356        23.3550106           0.0778500352       762.209         2.32199e+09     4591.92                 
1272    23.4719154        23.4328606           0.0781095353       750.862         2.29619e+09     4609.52                 
1273    23.5501551        23.5109701           0.0783699005       739.679         2.27322e+09     4632.4                  
1274    23.6286556        23.58934             0.0786311335       728.661         2.24883e+09     4652                    
1275    23.7074178        23.6679712           0.0788932372       717.802         2.22325e+09     4668.66                 
1276    23.7864425        23.7468644           0.0791562147       707.106         2.20031e+09     4690.38                 
1277    23.8657307        23.8260206           0.0794200687       696.563         2.17258e+09     4701.36                 
1278    23.9452831        23.9054407           0.0796848023       686.177         2.15073e+09     4724.52                 
1279    24.0251007        23.9851255           0.0799504183       675.941         2.12815e+09     4745.71                 
1280    24.1051844        24.0650759           0.0802169197       665.856         2.10387e+09     4762.62                 
1281    24.185535         24.1452928           0.0804843094       655.918         2.08268e+09     4786.11                 
1282    24.2661534        24.2257771           0.0807525905       646.127         2.06097e+09     4807.98                 
1283    24.3470406        24.3065297           0.0810217658       636.477         2.03642e+09     4822.72                 
1284    24.4281974        24.3875515           0.0812918383       626.972         2.01549e+09     4845.53                 
1285    24.5096247        24.4688433           0.0815628111       617.602         1.99285e+09     4863.76                 
1286    24.5913235        24.5504061           0.0818346872       608.374         1.97023e+09     4881.51                 
1287    24.6732946        24.6322408           0.0821074695       599.279         1.94975e+09     4904.08                 
1288    24.7555389        24.7143483           0.082381161        590.317         1.9295e+09      4926.83                 
1289    24.8380573        24.7967295           0.0826557649       581.489         1.9089e+09      4948.22                 
1290    24.9208509        24.8793852           0.0829312841       572.789         1.88697e+09     4965.68                 
1291    25.0039204        24.9623165           0.0832077217       564.217         1.86691e+09     4987.51                 
1292    25.0872668        25.0455242           0.0834850808       555.772         1.84585e+09     5006.2                  
1293    25.170891         25.1290093           0.0837633644       547.451         1.82462e+09     5023.84                 
1294    25.254794         25.2127727           0.0840425756       539.251         1.80502e+09     5045.42                 
1295    25.3389766        25.2968153           0.0843227175       531.172         1.78691e+09     5070.78                 
1296    25.4234399        25.381138            0.0846037932       523.214         1.76316e+09     5079.5                  
1297    25.5081847        25.4657418           0.0848858059       515.371         1.7436e+09      5099.58                 
1298    25.593212         25.5506276           0.0851687586       507.644         1.72605e+09     5125.09                 
1299    25.6785227        25.6357963           0.0854526544       500.031         1.70596e+09     5142.56                 
1300    25.7641177        25.721249            0.0857374966       492.531         1.68745e+09     5164.23                 
1301    25.8499981        25.8069865           0.0860232883       485.141         1.67075e+09     5190.99                 
1302    25.9361648        25.8930098           0.0863100326       477.859         1.64888e+09     5201.12                 
1303    26.0226187        25.9793198           0.0865977327       470.685         1.63134e+09     5224.23                 
1304    26.1093607        26.0659175           0.0868863918       463.618         1.61353e+09     5245.96                 
1305    26.1963919        26.1528039           0.0871760131       456.655         1.59831e+09     5275.71                 
1306    26.2837132        26.2399799           0.0874665998       449.792         1.57551e+09     5279.81                 
1307    26.3713256        26.3274465           0.0877581551       443.034         1.56032e+09     5308.66                 
1308    26.45923          26.4152047           0.0880506823       436.374         1.54191e+09     5326.08                 
1309    26.5474275        26.5032554           0.0883441846       429.813         1.52743e+09     5356.62                 
1310    26.6359189        26.5915996           0.0886386652       423.349         1.50815e+09     5369.74                 
1311    26.7247053        26.6802382           0.0889341274       416.979         1.49079e+09     5389.02                 
1312    26.8137876        26.7691724           0.0892305745       410.706         1.47676e+09     5419.85                 
1313    26.9031669        26.8584029           0.0895280098       404.524         1.45957e+09     5438.61                 
1314    26.9928442        26.9479309           0.0898264365       398.435         1.44254e+09     5457.31                 
1315    27.0828203        27.0377574           0.0901258579       392.434         1.42723e+09     5481.93                 
1316    27.1730964        27.1278832           0.0904262774       386.523         1.41098e+09     5502.41                 
1317    27.2636734        27.2183095           0.0907276984       380.699         1.39476e+09     5522.38                 
1318    27.3545523        27.3090372           0.091030124        374.962         1.37896e+09     5543.34                 
1319    27.4457341        27.4000673           0.0913335578       369.309         1.36389e+09     5566.7                  
1320    27.5372199        27.4914009           0.091638003        363.742         1.34912e+09     5590.7                  
1321    27.6290106        27.5830389           0.091943463        358.254         1.3329e+09      5608.1                  
1322    27.7211073        27.6749824           0.0922499412       352.851         1.31967e+09     5637.45                 
1323    27.813511         27.7672323           0.092557441        347.527         1.30324e+09     5652.54                 
1324    27.9062227        27.8597897           0.0928659658       342.282         1.28789e+09     5671.56                 
1325    27.9992435        27.9526557           0.093175519        337.115         1.27394e+09     5696.14                 
1326    28.0925743        28.0458312           0.0934861041       332.023         1.2591e+09      5716.08                 
1327    28.1862162        28.1393173           0.0937977244       327.007         1.24556e+09     5741.35                 
1328    28.2801702        28.2331151           0.0941103835       322.068         1.23024e+09     5757.71                 
1329    28.3744375        28.3272254           0.0944240848       317.201         1.21469e+09     5772.14                 
1330    28.4690189        28.4216495           0.0947388317       312.406         1.20282e+09     5803.5                  
1331    28.5639157        28.5163884           0.0950546278       307.683         1.18826e+09     5821.27                 
1332    28.6591287        28.611443            0.0953714766       303.03          1.17708e+09     5855.04                 
1333    28.7546591        28.7068145           0.0956893815       298.445         1.16079e+09     5862.69                 
1334    28.850508         28.8025038           0.0960083461       293.93          1.15123e+09     5903.73                 
1335    28.9466764        28.8985122           0.096328374        289.481         1.13583e+09     5914.3                  
1336    29.0431653        28.9948406           0.0966494685       285.1           1.12116e+09     5927.63                 
