This file contains the downward and upward spectral flux (per wavelength) at TOA and the secondary eclipse depth (= planet to star flux ratio).
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     planet/star flux ratio  
983     8.97168296        8.95675503           0.0298558501       3.45545e-258    6.36953e+10     not_avail.              
984     9.00158857        8.98661088           0.0299553696       2.44246e-257    6.25371e+10     not_avail.              
985     9.03159386        9.01656625           0.0300552208       1.71517e-256    6.13645e+10     not_avail.              
986     9.06169917        9.04662147           0.0301554049       1.1966e-255     6.07603e+10     not_avail.              
987     9.09190484        9.07677688           0.0302559229       8.29408e-255    5.97504e+10     not_avail.              
988     9.12221119        9.1070328            0.030356776        5.71176e-254    5.88885e+10     not_avail.              
989     9.15261856        9.13738958           0.0304579653       3.9081e-253     5.79706e+10     not_avail.              
990     9.18312729        9.16784754           0.0305594918       2.65683e-252    5.698e+10       not_avail.              
991     9.21373771        9.19840703           0.0306613568       1.79462e-251    5.62034e+10     not_avail.              
992     9.24445017        9.22906839           0.0307635613       1.20449e-250    5.5295e+10      not_avail.              
993     9.275265          9.25983195           0.0308661065       8.03275e-250    5.44585e+10     not_avail.              
994     9.30618255        9.29069806           0.0309689935       5.3231e-249     5.38118e+10     not_avail.              
995     9.33720316        9.32166705           0.0310722235       3.50521e-248    5.28512e+10     not_avail.              
996     9.36832717        9.35273927           0.0311757976       2.29362e-247    5.19646e+10     not_avail.              
997     9.39955493        9.38391507           0.0312797169       1.4914e-246     5.12958e+10     not_avail.              
998     9.43088678        9.41519479           0.0313839826       9.63704e-246    5.05383e+10     not_avail.              
999     9.46232307        9.44657877           0.0314885959       6.1884e-245     4.96946e+10     not_avail.              
1000    9.49386415        9.47806737           0.0315935579       3.94918e-244    4.93209e+10     not_avail.              
1001    9.52551036        9.50966093           0.0316988698       2.5046e-243     4.83868e+10     not_avail.              
1002    9.55726206        9.5413598            0.0318045327       1.57864e-242    4.78539e+10     not_avail.              
1003    9.5891196         9.57316433           0.0319105478       9.88888e-242    4.72354e+10     not_avail.              
1004    9.62108333        9.60507488           0.0320169163       6.1566e-241     4.64751e+10     not_avail.              
1005    9.65315361        9.63709179           0.0321236393       3.80955e-240    4.61438e+10     not_avail.              
1006    9.68533079        9.66921543           0.0322307181       2.3429e-239     4.54507e+10     not_avail.              
1007    9.71761523        9.70144615           0.0323381538       1.43216e-238    4.50086e+10     not_avail.              
1008    9.75000728        9.7337843            0.0324459477       8.70147e-238    4.45082e+10     not_avail.              
1009    9.7825073         9.76623025           0.0325541008       5.25494e-237    4.39824e+10     not_avail.              
1010    9.81511566        9.79878435           0.0326626145       3.15447e-236    4.33408e+10     not_avail.              
1011    9.84783271        9.83144697           0.0327714899       1.88224e-235    4.24818e+10     not_avail.              
1012    9.88065882        9.86421846           0.0328807282       1.11641e-234    4.17264e+10     not_avail.              
1013    9.91359435        9.89709918           0.0329903306       6.58236e-234    4.12582e+10     not_avail.              
1014    9.94663966        9.93008951           0.0331002984       3.85795e-233    4.0681e+10      not_avail.              
1015    9.97979513        9.96318981           0.0332106327       2.2478e-232     4.04654e+10     not_avail.              
1016    10.0130611        9.99640045           0.0333213348       1.30194e-231    3.99822e+10     not_avail.              
1017    10.046438         10.0297218           0.0334324059       7.49667e-231    3.96316e+10     not_avail.              
1018    10.0799261        10.0631542           0.0335438473       4.29138e-230    3.92138e+10     not_avail.              
1019    10.1135259        10.096698            0.0336556601       2.44222e-229    3.87979e+10     not_avail.              
1020    10.1472376        10.1303537           0.0337678456       1.38179e-228    3.8233e+10      not_avail.              
1021    10.1810617        10.1641215           0.0338804051       7.77275e-228    3.77025e+10     not_avail.              
1022    10.2149986        10.1980019           0.0339933398       4.34703e-227    3.71572e+10     not_avail.              
1023    10.2490486        10.2319953           0.0341066509       2.41715e-226    3.67334e+10     not_avail.              
1024    10.2832121        10.2661019           0.0342203398       1.33634e-225    3.59462e+10     not_avail.              
1025    10.3174895        10.3003223           0.0343344076       7.34579e-225    3.52687e+10     not_avail.              
1026    10.3518811        10.3346567           0.0344488556       4.01494e-224    3.42395e+10     not_avail.              
1027    10.3863874        10.3691055           0.0345636851       2.18196e-223    3.30434e+10     not_avail.              
1028    10.4210087        10.4036692           0.0346788974       1.17909e-222    3.17288e+10     not_avail.              
1029    10.4557454        10.4383481           0.0347944937       6.33566e-222    3.05226e+10     not_avail.              
1030    10.4905979        10.4731426           0.0349104754       3.38522e-221    2.96555e+10     not_avail.              
1031    10.5255665        10.5080531           0.0350268436       1.79863e-220    2.94329e+10     not_avail.              
1032    10.5606517        10.5430799           0.0351435998       9.50306e-220    2.98029e+10     not_avail.              
1033    10.5958539        10.5782235           0.0352607451       4.99298e-219    3.01039e+10     not_avail.              
1034    10.6311734        10.6134843           0.0353782809       2.6088e-218     3.04902e+10     not_avail.              
1035    10.6666107        10.6488626           0.0354962085       1.35554e-217    3.0798e+10      not_avail.              
1036    10.702166         10.6843588           0.0356145292       7.00458e-217    3.0873e+10      not_avail.              
1037    10.7378399        10.7199733           0.0357332443       3.59965e-216    3.10672e+10     not_avail.              
1038    10.7736327        10.7557065           0.0358523551       1.83973e-215    3.09312e+10     not_avail.              
1039    10.8095448        10.7915589           0.035971863        9.35126e-215    3.06172e+10     not_avail.              
1040    10.8455766        10.8275308           0.0360917692       4.72735e-214    3.03811e+10     not_avail.              
1041    10.8817286        10.8636225           0.0362120751       2.37686e-213    3.00017e+10     not_avail.              
1042    10.918001         10.8998346           0.036332782        1.1886e-212     2.96119e+10     not_avail.              
1043    10.9543943        10.9361674           0.0364538913       5.91187e-212    2.93742e+10     not_avail.              
1044    10.990909         10.9726213           0.0365754043       2.92465e-211    2.85809e+10     not_avail.              
1045    11.0275453        11.0091967           0.0366973223       1.43911e-210    2.85584e+10     not_avail.              
1046    11.0643038        11.045894            0.0368196467       7.04356e-210    2.77931e+10     not_avail.              
1047    11.1011848        11.0827137           0.0369423788       3.42907e-209    2.78444e+10     not_avail.              
1048    11.1381888        11.119656            0.0370655201       1.66055e-208    2.74232e+10     not_avail.              
1049    11.1753161        11.1567215           0.0371890718       7.9989e-208     2.68912e+10     not_avail.              
1050    11.2125671        11.1939106           0.0373130354       3.8328e-207     2.68329e+10     not_avail.              
1051    11.2499424        11.2312237           0.0374374122       1.82692e-206    2.63454e+10     not_avail.              
1052    11.2874422        11.2686611           0.0375622036       8.66253e-206    2.60572e+10     not_avail.              
1053    11.325067         11.3062233           0.0376874109       4.08603e-205    2.55823e+10     not_avail.              
1054    11.3628172        11.3439107           0.0378130356       1.91733e-204    2.54058e+10     not_avail.              
1055    11.4006933        11.3817237           0.0379390791       8.95035e-204    2.49668e+10     not_avail.              
1056    11.4386956        11.4196628           0.0380655427       4.15658e-203    2.47117e+10     not_avail.              
1057    11.4768246        11.4577283           0.0381924278       1.92041e-202    2.44082e+10     not_avail.              
1058    11.5150806        11.4959208           0.0383197359       8.82713e-202    2.42613e+10     not_avail.              
1059    11.5534642        11.5342405           0.0384474683       4.03666e-201    2.40618e+10     not_avail.              
1060    11.5919758        11.572688            0.0385756266       1.83657e-200    2.39322e+10     not_avail.              
1061    11.6306157        11.6112636           0.038704212        8.3135e-200     2.36915e+10     not_avail.              
1062    11.6693844        11.6499678           0.038833226        3.74419e-199    2.35427e+10     not_avail.              
1063    11.7082824        11.688801            0.0389626701       1.67779e-198    2.3404e+10      not_avail.              
1064    11.74731          11.7277637           0.0390925457       7.48051e-198    2.31907e+10     not_avail.              
1065    11.7864677        11.7668563           0.0392228542       3.31852e-197    2.29723e+10     not_avail.              
1066    11.8257559        11.8060791           0.039353597        1.46482e-196    2.28926e+10     not_avail.              
1067    11.8651751        11.8454327           0.0394847757       6.43367e-196    2.272e+10       not_avail.              
1068    11.9047257        11.8849175           0.0396163916       2.81174e-195    2.251e+10       not_avail.              
1069    11.9444081        11.9245339           0.0397484462       1.22276e-194    2.24437e+10     not_avail.              
1070    11.9842228        11.9642823           0.0398809411       5.29129e-194    2.22946e+10     not_avail.              
1071    12.0241702        12.0041633           0.0400138775       2.27848e-193    2.20898e+10     not_avail.              
1072    12.0642508        12.0441771           0.0401472571       9.76337e-193    2.19862e+10     not_avail.              
1073    12.1044649        12.0843244           0.0402810813       4.16324e-192    2.18267e+10     not_avail.              
1074    12.1448132        12.1246055           0.0404153516       1.76664e-191    2.16904e+10     not_avail.              
1075    12.1852959        12.1650208           0.0405500694       7.46027e-191    2.17392e+10     not_avail.              
1076    12.2259135        12.2055709           0.0406852363       3.13516e-190    2.14969e+10     not_avail.              
1077    12.2666666        12.2462561           0.0408208538       1.31121e-189    2.13035e+10     not_avail.              
1078    12.3075554        12.287077            0.0409569233       5.45751e-189    2.12117e+10     not_avail.              
1079    12.3485806        12.3280339           0.0410934464       2.26067e-188    2.10152e+10     not_avail.              
1080    12.3897426        12.3691274           0.0412304245       9.31976e-188    2.08984e+10     not_avail.              
1081    12.4310417        12.4103578           0.0413678593       3.8239e-187     2.0663e+10      not_avail.              
1082    12.4724785        12.4517256           0.0415057521       1.56152e-186    2.06108e+10     not_avail.              
1083    12.5140534        12.4932314           0.0416441046       6.34652e-186    2.04503e+10     not_avail.              
1084    12.555767         12.5348755           0.0417829183       2.5673e-185     2.0396e+10      not_avail.              
1085    12.5976195        12.5766584           0.0419221947       1.03366e-184    2.02934e+10     not_avail.              
1086    12.6396116        12.6185806           0.0420619354       4.14236e-184    2.01765e+10     not_avail.              
1087    12.6817436        12.6606425           0.0422021418       1.65231e-183    2.00772e+10     not_avail.              
1088    12.7240161        12.7028447           0.0423428156       6.56015e-183    1.99702e+10     not_avail.              
1089    12.7664295        12.7451875           0.0424839583       2.59253e-182    1.97891e+10     not_avail.              
1090    12.8089842        12.7876715           0.0426255715       1.01983e-181    1.96474e+10     not_avail.              
1091    12.8516809        12.830297            0.0427676568       3.99331e-181    1.95019e+10     not_avail.              
1092    12.8945198        12.8730647           0.0429102156       1.55649e-180    1.93062e+10     not_avail.              
1093    12.9375015        12.9159749           0.0430532497       6.03909e-180    1.93101e+10     not_avail.              
1094    12.9806265        12.9590282           0.0431967605       2.33248e-179    1.90114e+10     not_avail.              
1095    13.0238953        13.0022249           0.0433407497       8.96792e-179    1.87531e+10     not_avail.              
1096    13.0673083        13.0455657           0.0434852189       3.43241e-178    1.8695e+10      not_avail.              
1097    13.110866         13.0890509           0.0436301696       1.30781e-177    1.84966e+10     not_avail.              
1098    13.1545689        13.1326811           0.0437756035       4.96066e-177    1.83223e+10     not_avail.              
1099    13.1984174        13.1764567           0.0439215222       1.87321e-176    1.80846e+10     not_avail.              
1100    13.2424121        13.2203782           0.0440679273       7.04196e-176    1.79592e+10     not_avail.              
1101    13.2865535        13.2644461           0.0442148204       2.63552e-175    1.77403e+10     not_avail.              
1102    13.330842         13.3086609           0.0443622031       9.81998e-175    1.76193e+10     not_avail.              
1103    13.3752782        13.3530231           0.0445100771       3.64279e-174    1.74089e+10     not_avail.              
1104    13.4198624        13.3975332           0.044658444        1.34537e-173    1.71199e+10     not_avail.              
1105    13.4645953        13.4421917           0.0448073055       4.94702e-173    1.70032e+10     not_avail.              
1106    13.5094773        13.486999            0.0449566632       1.8111e-172     1.67489e+10     not_avail.              
1107    13.5545089        13.5319556           0.0451065187       6.60153e-172    1.65985e+10     not_avail.              
1108    13.5996906        13.5770621           0.0452568738       2.39584e-171    1.63857e+10     not_avail.              
1109    13.6450229        13.622319            0.04540773         8.6574e-171     1.61423e+10     not_avail.              
1110    13.6905063        13.6677267           0.0455590891       3.11487e-170    1.59654e+10     not_avail.              
1111    13.7361413        13.7132858           0.0457109528       1.11589e-169    1.58469e+10     not_avail.              
1112    13.7819284        13.7589968           0.0458633226       3.98052e-169    1.5676e+10      not_avail.              
1113    13.8278682        13.8048601           0.0460162004       1.41384e-168    1.54816e+10     not_avail.              
1114    13.8739611        13.8508763           0.0461695877       5.00042e-168    1.52615e+10     not_avail.              
1115    13.9202076        13.8970459           0.0463234863       1.76103e-167    1.51015e+10     not_avail.              
1116    13.9666083        13.9433694           0.0464778979       6.17574e-167    1.48939e+10     not_avail.              
1117    14.0131637        13.9898473           0.0466328243       2.15663e-166    1.47966e+10     not_avail.              
1118    14.0598742        14.0364801           0.046788267        7.49956e-166    1.45467e+10     not_avail.              
1119    14.1067405        14.0832684           0.0469442279       2.59701e-165    1.43701e+10     not_avail.              
1120    14.153763         14.1302126           0.0471007087       8.95564e-165    1.43071e+10     not_avail.              
1121    14.2009422        14.1773133           0.047257711        3.07546e-164    1.41091e+10     not_avail.              
1122    14.2482786        14.224571            0.0474152367       1.05177e-163    1.38986e+10     not_avail.              
1123    14.2957729        14.2719863           0.0475732875       3.58204e-163    1.37895e+10     not_avail.              
1124    14.3434255        14.3195595           0.0477318651       1.21493e-162    1.35764e+10     not_avail.              
1125    14.3912369        14.3672914           0.0478909714       4.1038e-162     1.3521e+10      not_avail.              
1126    14.4392077        14.4151824           0.0480506079       1.38051e-161    1.3379e+10      not_avail.              
1127    14.4873384        14.463233            0.0482107766       4.62511e-161    1.32439e+10     not_avail.              
1128    14.5356295        14.5114438           0.0483714792       1.54325e-160    1.30549e+10     not_avail.              
1129    14.5840816        14.5598152           0.0485327175       5.12845e-160    1.29013e+10     not_avail.              
1130    14.6326952        14.608348            0.0486944932       1.69739e-159    1.27144e+10     not_avail.              
1131    14.6814709        14.6570425           0.0488568082       5.59534e-159    1.25855e+10     not_avail.              
1132    14.7304091        14.7058993           0.0490196642       1.83707e-158    1.23645e+10     not_avail.              
1133    14.7795105        14.7549189           0.0491830631       6.00742e-158    1.22177e+10     not_avail.              
1134    14.8287755        14.804102            0.0493470066       1.95666e-157    1.20698e+10     not_avail.              
1135    14.8782047        14.853449            0.0495114966       6.34771e-157    1.19305e+10     not_avail.              
1136    14.9277988        14.9029605           0.049676535        2.05115e-156    1.17667e+10     not_avail.              
1137    14.9775581        14.952637            0.0498421234       6.60178e-156    1.17089e+10     not_avail.              
1138    15.0274833        15.0024791           0.0500082638       2.11648e-155    1.15538e+10     not_avail.              
1139    15.0775749        15.0524874           0.050174958        6.75872e-155    1.14234e+10     not_avail.              
1140    15.1278335        15.1026624           0.0503422079       2.14988e-154    1.13623e+10     not_avail.              
1141    15.1782596        15.1530046           0.0505100153       6.81197e-154    1.11812e+10     not_avail.              
1142    15.2288538        15.2035146           0.050678382        2.15002e-153    1.10573e+10     not_avail.              
1143    15.2796166        15.254193            0.0508473099       6.75976e-153    1.0967e+10      not_avail.              
1144    15.3305487        15.3050403           0.051016801        2.11711e-152    1.07834e+10     not_avail.              
1145    15.3816505        15.3560571           0.051186857        6.60518e-152    1.07037e+10     not_avail.              
1146    15.4329227        15.4072439           0.0513574798       2.05287e-151    1.05661e+10     not_avail.              
1147    15.4843658        15.4586014           0.0515286714       6.3559e-151     1.04667e+10     not_avail.              
1148    15.5359803        15.5101301           0.0517004337       1.96038e-150    1.02955e+10     not_avail.              
1149    15.5877669        15.5618305           0.0518727684       6.02356e-150    1.01675e+10     not_avail.              
1150    15.6397261        15.6137033           0.0520456777       1.84384e-149    1.00853e+10     not_avail.              
1151    15.6918586        15.665749            0.0522191633       5.62285e-149    9.94953e+09     not_avail.              
1152    15.7441648        15.7179681           0.0523932271       1.70827e-148    9.83773e+09     not_avail.              
1153    15.7966453        15.7703614           0.0525678712       5.17048e-148    9.77947e+09     not_avail.              
1154    15.8493008        15.8229292           0.0527430975       1.55913e-147    9.63504e+09     not_avail.              
1155    15.9021318        15.8756723           0.0529189078       4.68402e-147    9.53512e+09     not_avail.              
1156    15.9551389        15.9285912           0.0530953041       1.40199e-146    9.38109e+09     not_avail.              
1157    16.0083227        15.9816865           0.0532722885       4.18085e-146    9.30998e+09     not_avail.              
1158    16.0616838        16.0349588           0.0534498628       1.24218e-145    9.16903e+09     not_avail.              
1159    16.1152227        16.0884087           0.053628029        3.67714e-145    9.14714e+09     not_avail.              
1160    16.1689401        16.1420367           0.0538067891       1.08454e-144    8.98716e+09     not_avail.              
1161    16.2228366        16.1958435           0.0539861451       3.18712e-144    8.87414e+09     not_avail.              
1162    16.2769127        16.2498297           0.0541660989       9.33192e-144    8.74909e+09     not_avail.              
1163    16.3311691        16.3039958           0.0543466525       2.72251e-143    8.6935e+09      not_avail.              
1164    16.3856063        16.3583424           0.054527808        7.91409e-143    8.57817e+09     not_avail.              
1165    16.440225         16.4128702           0.0547095674       2.29229e-142    8.44955e+09     not_avail.              
1166    16.4950258        16.4675798           0.0548919326       6.61574e-142    8.38529e+09     not_avail.              
1167    16.5500092        16.5224717           0.0550749057       1.90255e-141    8.31456e+09     not_avail.              
1168    16.6051759        16.5775466           0.0552584888       5.45186e-141    8.23429e+09     not_avail.              
1169    16.6605265        16.6328051           0.0554426837       1.55672e-140    8.12913e+09     not_avail.              
1170    16.7160615        16.6882478           0.0556274927       4.42935e-140    8.0095e+09      not_avail.              
1171    16.7717818        16.7438753           0.0558129176       1.25585e-139    7.94306e+09     not_avail.              
1172    16.8276877        16.7996882           0.0559989607       3.54819e-139    7.85823e+09     not_avail.              
1173    16.88378          16.8556872           0.0561856239       9.98974e-139    7.7879e+09      not_avail.              
1174    16.9400592        16.9118728           0.0563729093       2.80275e-138    7.66518e+09     not_avail.              
1175    16.9965261        16.9682457           0.056560819        7.83616e-138    7.67012e+09     not_avail.              
1176    17.0531812        17.0248065           0.0567493551       2.1833e-137     7.50807e+09     not_avail.              
1177    17.1100251        17.0815559           0.0569385196       6.06211e-137    7.47347e+09     not_avail.              
1178    17.1670586        17.1384944           0.0571283147       1.6774e-136     7.33925e+09     not_avail.              
1179    17.2242821        17.1956227           0.0573187424       4.62547e-136    7.26343e+09     not_avail.              
1180    17.2816964        17.2529415           0.0575098048       1.27113e-135    7.17455e+09     not_avail.              
1181    17.339302         17.3104513           0.0577015042       3.48129e-135    7.06377e+09     not_avail.              
1182    17.3970997        17.3681528           0.0578938425       9.50196e-135    7.03155e+09     not_avail.              
1183    17.45509          17.4260466           0.058086822        2.58473e-134    6.96588e+09     not_avail.              
1184    17.5132736        17.4841334           0.0582804448       7.00726e-134    6.8571e+09      not_avail.              
1185    17.5716512        17.5424139           0.0584747129       1.8933e-133     6.79739e+09     not_avail.              
1186    17.6302234        17.6008886           0.0586696286       5.09838e-133    6.65288e+09     not_avail.              
1187    17.6889908        17.6595582           0.058865194        1.36834e-132    6.60446e+09     not_avail.              
1188    17.7479541        17.7184234           0.0590614114       3.66021e-132    6.56978e+09     not_avail.              
1189    17.807114         17.7774848           0.0592582827       9.75831e-132    6.46459e+09     not_avail.              
1190    17.866471         17.8367431           0.0594558103       2.59302e-131    6.45353e+09     not_avail.              
1191    17.9260259        17.8961989           0.0596539964       6.86755e-131    6.31778e+09     not_avail.              
1192    17.9857793        17.9558529           0.059852843        1.81288e-130    6.24232e+09     not_avail.              
1193    18.0457319        18.0157058           0.0600523525       4.76995e-130    6.12877e+09     not_avail.              
1194    18.1058844        18.0757581           0.060252527        1.25095e-129    6.12575e+09     not_avail.              
1195    18.1662373        18.1360106           0.0604533688       3.27e-129       6.0253e+09      not_avail.              
1196    18.2267914        18.196464            0.06065488         8.52015e-129    5.89504e+09     not_avail.              
1197    18.2875474        18.2571189           0.0608570629       2.2128e-128     5.87742e+09     not_avail.              
1198    18.3485059        18.3179759           0.0610599198       5.72842e-128    5.8094e+09      not_avail.              
1199    18.4096676        18.3790359           0.0612634529       1.4782e-127     5.75576e+09     not_avail.              
1200    18.4710331        18.4402993           0.0614676644       3.80223e-127    5.6888e+09      not_avail.              
1201    18.5326033        18.501767            0.0616725566       9.74894e-127    5.61782e+09     not_avail.              
1202    18.5943786        18.5634395           0.0618781318       2.49169e-126    5.53947e+09     not_avail.              
1203    18.6563599        18.6253177           0.0620843922       6.34825e-126    5.45848e+09     not_avail.              
1204    18.7185477        18.6874021           0.0622913402       1.61228e-125    5.3527e+09      not_avail.              
1205    18.7809429        18.7496934           0.062498978        4.08186e-125    5.30684e+09     not_avail.              
1206    18.843546         18.8121924           0.0627073079       1.03018e-124    5.26061e+09     not_avail.              
1207    18.9063579        18.8748997           0.0629163323       2.59183e-124    5.20481e+09     not_avail.              
1208    18.969379         18.937816            0.0631260534       6.5005e-124     5.16532e+09     not_avail.              
1209    19.0326103        19.0009421           0.0633364736       1.62531e-123    5.06951e+09     not_avail.              
1210    19.0960523        19.0642785           0.0635475952       4.05116e-123    5.00616e+09     not_avail.              
1211    19.1597059        19.1278261           0.0637594205       1.00666e-122    4.98356e+09     not_avail.              
1212    19.2235715        19.1915856           0.0639719519       2.49371e-122    4.89608e+09     not_avail.              
1213    19.2876501        19.2555575           0.0641851917       6.15855e-122    4.83255e+09     not_avail.              
1214    19.3519423        19.3197427           0.0643991423       1.51629e-121    4.77831e+09     not_avail.              
1215    19.4164488        19.3841418           0.0646138062       3.72189e-121    4.71337e+09     not_avail.              
1216    19.4811702        19.4487557           0.0648291855       9.10804e-121    4.65027e+09     not_avail.              
1217    19.5461075        19.5135848           0.0650452828       2.22214e-120    4.61219e+09     not_avail.              
1218    19.6112612        19.5786301           0.0652621004       5.40515e-120    4.52547e+09     not_avail.              
1219    19.676632         19.6438922           0.0654796407       1.3108e-119     4.44838e+09     not_avail.              
1220    19.7422208        19.7093719           0.0656979062       3.16931e-119    4.47497e+09     not_avail.              
1221    19.8080282        19.7750698           0.0659168992       7.64003e-119    4.32808e+09     not_avail.              
1222    19.874055         19.8409867           0.0661366222       1.83625e-118    4.31256e+09     not_avail.              
1223    19.9403018        19.9071233           0.0663570776       4.40028e-118    4.28378e+09     not_avail.              
1224    20.0067695        19.9734804           0.0665782679       1.05134e-117    4.19606e+09     not_avail.              
1225    20.0734587        20.0400586           0.0668001955       2.50453e-117    4.19792e+09     not_avail.              
1226    20.1403703        20.1068588           0.0670228628       5.94886e-117    4.07194e+09     not_avail.              
1227    20.2075048        20.1738817           0.0672462723       1.40886e-116    4.11039e+09     not_avail.              
1228    20.2748632        20.241128            0.0674704266       3.32687e-116    4.00877e+09     not_avail.              
1229    20.3424461        20.3085984           0.067695328        7.83321e-116    3.96359e+09     not_avail.              
1230    20.4102542        20.3762937           0.0679209791       1.83901e-115    3.9056e+09      not_avail.              
1231    20.4782884        20.4442147           0.0681473823       4.30501e-115    3.89498e+09     not_avail.              
1232    20.5465494        20.5123621           0.0683745403       1.00488e-114    3.81365e+09     not_avail.              
1233    20.6150379        20.5807366           0.0686024554       2.33886e-114    3.77189e+09     not_avail.              
1234    20.6837546        20.6493391           0.0688311303       5.42817e-114    3.71696e+09     not_avail.              
1235    20.7527005        20.7181702           0.0690605674       1.25622e-113    3.70011e+09     not_avail.              
1236    20.8218762        20.7872308           0.0692907693       2.89895e-113    3.67641e+09     not_avail.              
1237    20.8912824        20.8565215           0.0695217385       6.67093e-113    3.58709e+09     not_avail.              
1238    20.96092          20.9260433           0.0697534776       1.53076e-112    3.58992e+09     not_avail.              
1239    21.0307898        20.9957968           0.0699859892       3.50271e-112    3.56191e+09     not_avail.              
1240    21.1008924        21.0657828           0.0702192758       7.99251e-112    3.45163e+09     not_avail.              
1241    21.1712287        21.136002            0.0704533401       1.81865e-111    3.40126e+09     not_avail.              
1242    21.2417995        21.2064554           0.0706881846       4.12671e-111    3.39107e+09     not_avail.              
1243    21.3126055        21.2771436           0.0709238118       9.338e-111      3.34208e+09     not_avail.              
1244    21.3836475        21.3480674           0.0711602245       2.10718e-110    3.27377e+09     not_avail.              
1245    21.4549263        21.4192276           0.0713974253       4.74188e-110    3.23791e+09     not_avail.              
1246    21.5264427        21.490625            0.0716354167       1.06416e-109    3.21683e+09     not_avail.              
1247    21.5981975        21.5622604           0.0718742014       2.38162e-109    3.1364e+09      not_avail.              
1248    21.6701915        21.6341346           0.0721137821       5.31559e-109    3.11339e+09     not_avail.              
1249    21.7424255        21.7062484           0.0723541614       1.18317e-108    3.1063e+09      not_avail.              
1250    21.8149002        21.7786026           0.0725953419       2.62644e-108    3.0452e+09      not_avail.              
1251    21.8876166        21.8511979           0.0728373264       5.8145e-108     2.98168e+09     not_avail.              
1252    21.9605753        21.9240352           0.0730801175       1.28377e-107    2.96119e+09     not_avail.              
1253    22.0337772        21.9971154           0.0733237179       2.8268e-107     2.92686e+09     not_avail.              
1254    22.1072231        22.0704391           0.0735681303       6.20783e-107    2.87001e+09     not_avail.              
1255    22.1809139        22.1440072           0.0738133574       1.35965e-106    2.82228e+09     not_avail.              
1256    22.2548503        22.2178206           0.0740594019       2.97001e-106    2.79062e+09     not_avail.              
1257    22.3290331        22.29188             0.0743062666       6.4705e-106     2.75591e+09     not_avail.              
1258    22.4034632        22.3661862           0.0745539541       1.40595e-105    2.71081e+09     not_avail.              
1259    22.4781414        22.4407402           0.0748024673       3.04691e-105    2.69787e+09     not_avail.              
1260    22.5530686        22.5155427           0.0750518089       6.58583e-105    2.65069e+09     not_avail.              
1261    22.6282455        22.5905945           0.0753019815       1.41979e-104    2.6261e+09      not_avail.              
1262    22.7036729        22.6658964           0.0755529882       3.05285e-104    2.57948e+09     not_avail.              
1263    22.7793518        22.7414494           0.0758048314       6.54726e-104    2.5771e+09      not_avail.              
1264    22.855283         22.8172543           0.0760575142       1.40052e-103    2.52238e+09     not_avail.              
1265    22.9314673        22.8933118           0.0763110393       2.98811e-103    2.49635e+09     not_avail.              
1266    23.0079055        22.9696228           0.0765654094       6.35898e-103    2.44618e+09     not_avail.              
1267    23.0845985        23.0461882           0.0768206274       1.34979e-102    2.41753e+09     not_avail.              
1268    23.1615472        23.1230089           0.0770766962       2.8578e-102     2.40073e+09     not_avail.              
1269    23.2387524        23.2000856           0.0773336185       6.03523e-102    2.35714e+09     not_avail.              
1270    23.3162149        23.2774192           0.0775913972       1.27131e-101    2.34149e+09     not_avail.              
1271    23.3939356        23.3550106           0.0778500352       2.67124e-101    2.28584e+09     not_avail.              
1272    23.4719154        23.4328606           0.0781095353       5.59859e-101    2.2391e+09      not_avail.              
1273    23.5501551        23.5109701           0.0783699005       1.17045e-100    2.24651e+09     not_avail.              
1274    23.6286556        23.58934             0.0786311335       2.44084e-100    2.21238e+09     not_avail.              
1275    23.7074178        23.6679712           0.0788932372       5.07739e-100    2.1657e+09      not_avail.              
1276    23.7864425        23.7468644           0.0791562147       1.05357e-99     2.16031e+09     not_avail.              
1277    23.8657307        23.8260206           0.0794200687       2.18075e-99     2.0978e+09      not_avail.              
1278    23.9452831        23.9054407           0.0796848023       4.50274e-99     2.08502e+09     not_avail.              
1279    24.0251007        23.9851255           0.0799504183       9.27424e-99     2.06432e+09     not_avail.              
1280    24.1051844        24.0650759           0.0802169197       1.90552e-98     2.02453e+09     not_avail.              
1281    24.185535         24.1452928           0.0804843094       3.90557e-98     2.0011e+09      not_avail.              
1282    24.2661534        24.2257771           0.0807525905       7.98541e-98     2.00109e+09     not_avail.              
1283    24.3470406        24.3065297           0.0810217658       1.62875e-97     1.94495e+09     not_avail.              
1284    24.4281974        24.3875515           0.0812918383       3.31405e-97     1.93482e+09     not_avail.              
1285    24.5096247        24.4688433           0.0815628111       6.7269e-97      1.90093e+09     not_avail.              
1286    24.5913235        24.5504061           0.0818346872       1.36215e-96     1.86228e+09     not_avail.              
1287    24.6732946        24.6322408           0.0821074695       2.75166e-96     1.85595e+09     not_avail.              
1288    24.7555389        24.7143483           0.082381161        5.5453e-96      1.83101e+09     not_avail.              
1289    24.8380573        24.7967295           0.0826557649       1.11486e-95     1.81457e+09     not_avail.              
1290    24.9208509        24.8793852           0.0829312841       2.23607e-95     1.77144e+09     not_avail.              
1291    25.0039204        24.9623165           0.0832077217       4.47426e-95     1.75764e+09     not_avail.              
1292    25.0872668        25.0455242           0.0834850808       8.93167e-95     1.73236e+09     not_avail.              
