This file contains the downward and upward spectral flux (per wavelength) at TOA and the secondary eclipse depth (= planet to star flux ratio).
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     planet/star flux ratio  
515     1.89017141        1.88702636           0.00629008787      2.44585e+07     3.46688e+12     213.657                 
516     1.89647198        1.89331645           0.00631105483      2.41382e+07     3.45947e+12     216.03                  
517     1.90279355        1.8996275            0.00633209168      2.3822e+07      3.47862e+12     220.108                 
518     1.9091362         1.9059596            0.00635319865      2.351e+07       3.48784e+12     223.62                  
519     1.91549998        1.91231279           0.00637437598      2.32021e+07     3.50381e+12     227.625                 
520     1.92188498        1.91868717           0.0063956239       2.28982e+07     3.44167e+12     226.556                 
521     1.92829127        1.92508279           0.00641694265      2.25983e+07     3.44927e+12     230.07                  
522     1.9347189         1.93149974           0.00643833246      2.23022e+07     3.49005e+12     235.88                  
523     1.94116797        1.93793807           0.00645979357      2.20101e+07     3.42833e+12     234.784                 
524     1.94763853        1.94439786           0.00648132621      2.17218e+07     3.39988e+12     235.926                 
525     1.95413065        1.95087919           0.00650293063      2.14372e+07     3.39109e+12     238.44                  
526     1.96064442        1.95738212           0.00652460707      2.11563e+07     3.40518e+12     242.609                 
527     1.9671799         1.96390673           0.00654635576      2.08792e+07     3.39261e+12     244.922                 
528     1.97373717        1.97045308           0.00656817694      2.06056e+07     3.39799e+12     248.568                 
529     1.9803163         1.97702126           0.00659007087      2.03356e+07     3.36556e+12     249.464                 
530     1.98691735        1.98361133           0.00661203777      2.00692e+07     3.38447e+12     254.196                 
531     1.99354041        1.99022337           0.00663407789      1.98062e+07     3.3843e+12      257.558                 
532     2.00018554        1.99685745           0.00665619149      1.95467e+07     3.36832e+12     259.746                 
533     2.00685283        2.00351364           0.00667837879      1.92906e+07     3.33716e+12     260.76                  
534     2.01354234        2.01019202           0.00670064006      1.90378e+07     3.27904e+12     259.62                  
535     2.02025414        2.01689266           0.00672297552      1.87883e+07     3.30083e+12     264.816                 
536     2.02698832        2.02361563           0.00674538544      1.85421e+07     3.27947e+12     266.595                 
537     2.03374495        2.03036102           0.00676787006      1.82991e+07     3.28149e+12     270.302                 
538     2.0405241         2.03712889           0.00679042963      1.80593e+07     3.28099e+12     273.85                  
539     2.04732585        2.04391932           0.00681306439      1.78226e+07     3.27466e+12     276.951                 
540     2.05415027        2.05073238           0.00683577461      1.7589e+07      3.29149e+12     282.071                 
541     2.06099744        2.05756816           0.00685856052      1.73585e+07     3.26089e+12     283.161                 
542     2.06786743        2.06442672           0.00688142239      1.71309e+07     3.267e+12       287.459                 
543     2.07476032        2.07130814           0.00690436046      1.69064e+07     3.23514e+12     288.437                 
544     2.08167619        2.0782125            0.006927375        1.66848e+07     3.21243e+12     290.216                 
545     2.08861511        2.08513987           0.00695046625      1.64661e+07     3.22441e+12     295.167                 
546     2.09557716        2.09209034           0.00697363447      1.62502e+07     3.17497e+12     294.502                 
547     2.10256242        2.09906398           0.00699687992      1.60372e+07     3.17162e+12     298.099                 
548     2.10957096        2.10606086           0.00702020285      1.5827e+07      3.1907e+12      303.876                 
549     2.11660286        2.11308106           0.00704360353      1.56195e+07     3.16552e+12     305.483                 
550     2.1236582         2.12012466           0.00706708221      1.54147e+07     3.15981e+12     308.983                 
551     2.13073706        2.12719174           0.00709063915      1.52126e+07     3.14776e+12     311.893                 
552     2.13783952        2.13428238           0.00711427461      1.50131e+07     3.13716e+12     314.973                 
553     2.14496565        2.14139666           0.00713798886      1.48163e+07     3.09972e+12     315.349                 
554     2.15211554        2.14853465           0.00716178215      1.4622e+07      3.062e+12       315.65                  
555     2.15928926        2.15569643           0.00718565476      1.44303e+07     3.05763e+12     319.387                 
556     2.16648689        2.16288208           0.00720960694      1.42411e+07     3.05205e+12     323.041                 
557     2.17370851        2.17009169           0.00723363897      1.40543e+07     3.03205e+12     325.188                 
558     2.1809542         2.17732533           0.0072577511       1.387e+07       3.03035e+12     329.324                 
559     2.18822405        2.18458308           0.0072819436       1.36881e+07     3.01486e+12     331.995                 
560     2.19551813        2.19186502           0.00730621675      1.35086e+07     2.99379e+12     334.055                 
561     2.20283653        2.19917124           0.0073305708       1.33315e+07     2.9908e+12      338.156                 
562     2.21017931        2.20650181           0.00735500604      1.31566e+07     2.97434e+12     340.764                 
563     2.21754658        2.21385682           0.00737952273      1.29841e+07     2.96989e+12     344.776                 
564     2.2249384         2.22123634           0.00740412113      1.28138e+07     2.95855e+12     348.024                 
565     2.23235486        2.22864046           0.00742880154      1.26457e+07     2.9365e+12      350.021                 
566     2.23979605        2.23606926           0.00745356421      1.24799e+07     2.90051e+12     350.326                 
567     2.24726203        2.24352283           0.00747840942      1.23162e+07     2.8886e+12      353.525                 
568     2.25475291        2.25100124           0.00750333746      1.21546e+07     2.88453e+12     357.719                 
569     2.26226875        2.25850457           0.00752834858      1.19952e+07     2.87798e+12     361.65                  
570     2.26980964        2.26603292           0.00755344308      1.18378e+07     2.87094e+12     365.561                 
571     2.27737568        2.27358637           0.00757862122      1.16825e+07     2.84363e+12     366.896                 
572     2.28496693        2.28116499           0.00760388329      1.15293e+07     2.84083e+12     371.407                 
573     2.29258348        2.28876887           0.00762922957      1.1378e+07      2.8275e+12      374.579                 
574     2.30022543        2.2963981            0.00765466033      1.12288e+07     2.81897e+12     378.413                 
575     2.30789285        2.30405276           0.00768017587      1.10814e+07     2.81836e+12     383.361                 
576     2.31558582        2.31173294           0.00770577645      1.09361e+07     2.80304e+12     386.346                 
577     2.32330444        2.31943871           0.00773146237      1.07926e+07     2.80092e+12     391.186                 
578     2.33104879        2.32717017           0.00775723392      1.0651e+07      2.76896e+12     391.864                 
579     2.33881895        2.33492741           0.00778309136      1.05112e+07     2.76224e+12     396.111                 
580     2.34661502        2.3427105            0.007809035        1.03733e+07     2.75282e+12     400.007                 
581     2.35443707        2.35051954           0.00783506512      1.02372e+07     2.74335e+12     403.933                 
582     2.36228519        2.3583546            0.007861182        1.01029e+07     2.73462e+12     408                     
583     2.37015948        2.36621578           0.00788738594      9.97028e+06     2.72968e+12     412.679                 
584     2.37806001        2.37410317           0.00791367723      9.83945e+06     2.72446e+12     417.367                 
585     2.38598687        2.38201685           0.00794005615      9.71032e+06     2.71375e+12     421.254                 
586     2.39394016        2.3899569            0.007966523        9.58289e+06     2.6982e+12      424.41                  
587     2.40191996        2.39792342           0.00799307808      9.45713e+06     2.69081e+12     428.875                 
588     2.40992636        2.4059165            0.00801972168      9.33301e+06     2.67534e+12     432.081                 
589     2.41795945        2.41393622           0.00804645408      9.21052e+06     2.66846e+12     436.701                 
590     2.42601932        2.42198268           0.00807327559      9.08964e+06     2.64616e+12     438.811                 
591     2.43410605        2.43005595           0.00810018651      8.97033e+06     2.63526e+12     442.816                 
592     2.44221973        2.43815614           0.00812718713      8.85259e+06     2.58213e+12     439.659                 
593     2.45036047        2.44628333           0.00815427776      8.7364e+06      2.59074e+12     446.992                 
594     2.45852833        2.45443761           0.00818145868      8.62172e+06     2.57768e+12     450.654                 
595     2.46672343        2.46261906           0.00820873021      8.50855e+06     2.56865e+12     455.048                 
596     2.47494584        2.47082779           0.00823609265      8.39686e+06     2.43456e+12     437.03                  
597     2.48319566        2.47906389           0.00826354629      8.28663e+06     2.39121e+12     434.958                 
598     2.49147298        2.48732743           0.00829109144      8.17785e+06     2.40421e+12     443.14                  
599     2.49977789        2.49561852           0.00831872842      8.07049e+06     2.35901e+12     440.594                 
600     2.50811048        2.50393725           0.00834645751      7.96454e+06     2.37762e+12     449.976                 
601     2.51647085        2.51228371           0.00837427904      7.85998e+06     2.37075e+12     454.646                 
602     2.52485909        2.52065799           0.0084021933       7.75679e+06     2.40384e+12     467.122                 
603     2.53327528        2.52906018           0.00843020061      7.65495e+06     2.36924e+12     466.524                 
604     2.54171953        2.53749038           0.00845830128      7.55445e+06     2.35843e+12     470.574                 
605     2.55019193        2.54594868           0.00848649562      7.45526e+06     2.36988e+12     479.15                  
606     2.55869257        2.55443518           0.00851478393      7.35737e+06     2.38552e+12     488.729                 
607     2.56722155        2.56294996           0.00854316655      7.26076e+06     2.30432e+12     478.376                 
608     2.57577895        2.57149313           0.00857164377      7.16542e+06     2.22401e+12     467.845                 
609     2.58436488        2.58006477           0.00860021592      7.07133e+06     2.23552e+12     476.524                 
610     2.59297943        2.58866499           0.0086288833       6.97848e+06     2.21951e+12     479.407                 
611     2.6016227         2.59729387           0.00865764625      6.88684e+06     2.24026e+12     490.329                 
612     2.61029477        2.60595152           0.00868650507      6.7964e+06      2.23591e+12     495.889                 
613     2.61899576        2.61463803           0.00871546008      6.70715e+06     2.22959e+12     501.067                 
614     2.62772574        2.62335349           0.00874451162      6.61906e+06     2.24848e+12     512.035                 
615     2.63648483        2.632098             0.00877365999      6.53213e+06     2.20353e+12     508.478                 
616     2.64527311        2.64087166           0.00880290552      6.44634e+06     2.22127e+12     519.393                 
617     2.65409069        2.64967456           0.00883224854      6.36168e+06     2.22631e+12     527.499                 
618     2.66293766        2.65850681           0.00886168937      6.27813e+06     2.19603e+12     527.249                 
619     2.67181411        2.6673685            0.00889122833      6.19567e+06     2.11848e+12     515.399                 
620     2.68072016        2.67625973           0.00892086576      6.11429e+06     2.12955e+12     524.988                 
621     2.6896559         2.68518059           0.00895060198      6.03398e+06     2.13204e+12     532.598                 
622     2.69862142        2.6941312            0.00898043732      5.95472e+06     2.08676e+12     528.226                 
623     2.70761682        2.70311163           0.00901037211      5.8765e+06      2.11063e+12     541.379                 
624     2.71664221        2.71212201           0.00904040669      5.79931e+06     2.10233e+12     546.427                 
625     2.72569768        2.72116241           0.00907054137      5.72312e+06     2.10353e+12     554.018                 
626     2.73478334        2.73023295           0.00910077651      5.64794e+06     2.0895e+12      557.648                 
627     2.74389929        2.73933373           0.00913111243      5.57375e+06     2.1013e+12      568.264                 
628     2.75304562        2.74846484           0.00916154948      5.50052e+06     2.05563e+12     563.313                 
629     2.76222244        2.75762639           0.00919208797      5.42826e+06     2.08828e+12     579.879                 
630     2.77142984        2.76681848           0.00922272827      5.35694e+06     2.03632e+12     572.976                 
631     2.78066794        2.77604121           0.0092534707       5.28656e+06     2.00613e+12     571.998                 
632     2.78993684        2.78529468           0.0092843156       5.2171e+06      1.99813e+12     577.302                 
633     2.79923663        2.79457899           0.00931526332      5.14856e+06     1.98502e+12     581.148                 
634     2.80856742        2.80389426           0.00934631419      5.08091e+06     1.97358e+12     585.494                 
635     2.81792931        2.81324057           0.00937746857      5.01415e+06     1.96856e+12     591.778                 
636     2.8273224         2.82261804           0.0094087268       4.94826e+06     1.96327e+12     598.047                 
637     2.83674681        2.83202677           0.00944008923      4.88324e+06     1.9603e+12      605.093                 
638     2.84620264        2.84146686           0.00947155619      4.81907e+06     1.93449e+12     605.079                 
639     2.85568998        2.85093841           0.00950312804      4.75575e+06     1.95239e+12     618.807                 
640     2.86520894        2.86044154           0.00953480514      4.69325e+06     1.907e+12       612.47                  
641     2.87475964        2.86997635           0.00956658782      4.63157e+06     1.91464e+12     623.111                 
642     2.88434217        2.87954293           0.00959847645      4.57071e+06     1.90227e+12     627.332                 
643     2.89395665        2.88914141           0.00963047137      4.51064e+06     1.87251e+12     625.742                 
644     2.90360317        2.89877188           0.00966257294      4.45136e+06     1.86351e+12     631.024                 
645     2.91328185        2.90843445           0.00969478152      4.39285e+06     1.86036e+12     638.35                  
646     2.92299279        2.91812924           0.00972709745      4.33512e+06     1.82722e+12     635.327                 
647     2.93273609        2.92785633           0.00975952111      4.27814e+06     1.84298e+12     649.341                 
648     2.94251188        2.93761585           0.00979205285      4.22191e+06     1.81242e+12     647.081                 
649     2.95232025        2.94740791           0.00982469303      4.16642e+06     1.80488e+12     652.972                 
650     2.96216132        2.9572326            0.009857442        4.11165e+06     1.79907e+12     659.537                 
651     2.97203519        2.96709004           0.00989030014      4.0576e+06      1.77216e+12     658.327                 
652     2.98194198        2.97698034           0.00992326781      4.00427e+06     1.77299e+12     667.406                 
653     2.99188178        2.98690361           0.00995634537      3.95163e+06     1.73496e+12     661.792                 
654     3.00185472        2.99685996           0.00998953319      3.89968e+06     1.74288e+12     673.669                 
655     3.01186091        3.00684949           0.0100228316       3.84842e+06     1.64536e+12     644.447                 
656     3.02190044        3.01687232           0.0100562411       3.79782e+06     1.45292e+12     576.655                 
657     3.03197344        3.02692856           0.0100897619       3.7479e+06      1.48261e+12     596.277                 
658     3.04208002        3.03701832           0.0101233944       3.69862e+06     1.39502e+12     568.525                 
659     3.05222029        3.04714172           0.0101571391       3.64999e+06     1.35573e+12     559.874                 
660     3.06239436        3.05729886           0.0101909962       3.60201e+06     1.36725e+12     572.152                 
661     3.07260234        3.06748985           0.0102249662       3.55465e+06     1.31653e+12     558.269                 
662     3.08284434        3.07771482           0.0102590494       3.50791e+06     1.32048e+12     567.403                 
663     3.09312049        3.08797387           0.0102932462       3.46178e+06     1.29985e+12     565.979                 
664     3.10343089        3.09826712           0.0103275571       3.41626e+06     1.292e+12       570.06                  
665     3.11377566        3.10859467           0.0103619822       3.37134e+06     1.28609e+12     575.013                 
666     3.12415492        3.11895665           0.0103965222       3.32701e+06     1.27229e+12     576.419                 
667     3.13456877        3.12935318           0.0104311773       3.28326e+06     1.27318e+12     584.511                 
668     3.14501733        3.13978435           0.0104659478       3.24008e+06     1.26385e+12     587.958                 
669     3.15550072        3.1502503            0.0105008343       3.19747e+06     1.25502e+12     591.633                 
670     3.16601905        3.16075114           0.0105358371       3.15542e+06     1.24947e+12     596.866                 
671     3.17657245        3.17128697           0.0105709566       3.11393e+06     1.24493e+12     602.622                 
672     3.18716103        3.18185793           0.0106061931       3.07297e+06     1.24173e+12     609.081                 
673     3.1977849         3.19246412           0.0106415471       3.03256e+06     1.24701e+12     619.827                 
674     3.20844418        3.20310567           0.0106770189       2.99267e+06     1.25614e+12     632.684                 
675     3.21913899        3.21378269           0.010712609        2.95331e+06     1.27057e+12     648.482                 
676     3.22986946        3.2244953            0.0107483177       2.91446e+06     1.2798e+12      661.9                   
677     3.24063569        3.23524362           0.0107841454       2.87613e+06     1.28171e+12     671.722                 
678     3.25143781        3.24602776           0.0108200925       2.83829e+06     1.27889e+12     679.179                 
679     3.26227593        3.25684785           0.0108561595       2.80096e+06     1.26438e+12     680.42                  
680     3.27315019        3.26770401           0.0108923467       2.76411e+06     1.25385e+12     683.75                  
681     3.28406069        3.27859636           0.0109286545       2.72775e+06     1.24537e+12     688.18                  
682     3.29500756        3.28952501           0.0109650834       2.69187e+06     1.23705e+12     692.694                 
683     3.30599091        3.3004901            0.0110016337       2.65645e+06     1.23323e+12     699.759                 
684     3.31701088        3.31149173           0.0110383058       2.6215e+06      1.24111e+12     713.623                 
685     3.32806759        3.32253004           0.0110751001       2.58701e+06     1.25894e+12     733.522                 
686     3.33916115        3.33360514           0.0111120171       2.55298e+06     1.27545e+12     753.053                 
687     3.35029168        3.34471715           0.0111490572       2.51939e+06     1.2666e+12      757.799                 
688     3.36145932        3.35586621           0.0111862207       2.48624e+06     1.23959e+12     751.524                 
689     3.37266419        3.36705243           0.0112235081       2.45352e+06     1.28772e+12     791.116                 
690     3.3839064         3.37827594           0.0112609198       2.42124e+06     1.27892e+12     796.183                 
691     3.39518609        3.38953686           0.0112984562       2.38938e+06     1.26668e+12     799.082                 
692     3.40650338        3.40083532           0.0113361177       2.35794e+06     1.2507e+12      799.52                  
693     3.41785839        3.41217143           0.0113739048       2.32691e+06     1.24199e+12     804.541                 
694     3.42925125        3.42354534           0.0114118178       2.29629e+06     1.24352e+12     816.269                 
695     3.44068209        3.43495716           0.0114498572       2.26607e+06     1.25602e+12     835.47                  
696     3.45215103        3.44640701           0.0114880234       2.23624e+06     1.26393e+12     851.948                 
697     3.4636582         3.45789504           0.0115263168       2.20681e+06     1.27174e+12     868.642                 
698     3.47520372        3.46942135           0.0115647378       2.17777e+06     1.29313e+12     895.033                 
699     3.48678774        3.48098609           0.011603287        2.1491e+06      1.29707e+12     909.736                 
700     3.49841036        3.49258938           0.0116419646       2.12082e+06     1.295e+12       920.399                 
701     3.51007173        3.50423134           0.0116807711       2.0929e+06      1.29081e+12     929.651                 
702     3.52177197        3.51591211           0.011719707        2.06535e+06     1.28472e+12     937.612                 
703     3.53351121        3.52763182           0.0117587727       2.03817e+06     1.27953e+12     946.281                 
704     3.54528958        3.53939059           0.0117979686       2.01134e+06     1.26965e+12     951.498                 
705     3.55710721        3.55118856           0.0118372952       1.98486e+06     1.26108e+12     957.682                 
706     3.56896423        3.56302586           0.0118767529       1.95873e+06     1.25629e+12     966.771                 
707     3.58086078        3.57490261           0.011916342        1.93294e+06     1.2475e+12      972.811                 
708     3.59279698        3.58681895           0.0119560632       1.90749e+06     1.23773e+12     978.076                 
709     3.60477297        3.59877502           0.0119959167       1.88238e+06     1.22973e+12     984.714                 
710     3.61678888        3.61077093           0.0120359031       1.85759e+06     1.22157e+12     991.23                  
711     3.62884485        3.62280684           0.0120760228       1.83313e+06     1.21301e+12     997.416                 
712     3.640941          3.63488286           0.0121162762       1.809e+06       1.20334e+12     1002.67                 
713     3.65307747        3.64699914           0.0121566638       1.78518e+06     1.19277e+12     1007.12                 
714     3.66525439        3.6591558            0.012197186        1.76167e+06     1.18148e+12     1010.9                  
715     3.67747191        3.67135298           0.0122378433       1.73847e+06     1.17511e+12     1018.87                 
716     3.68973015        3.68359083           0.0122786361       1.71558e+06     1.16631e+12     1024.74                 
717     3.70202925        3.69586946           0.0123195649       1.69298e+06     1.1564e+12      1029.58                 
718     3.71436934        3.70818903           0.0123606301       1.67069e+06     1.14985e+12     1037.42                 
719     3.72675058        3.72054966           0.0124018322       1.64868e+06     1.13773e+12     1040.19                 
720     3.73917308        3.73295149           0.0124431716       1.62697e+06     1.1317e+12      1048.48                 
721     3.75163699        3.74539466           0.0124846489       1.60554e+06     1.12283e+12     1054.15                 
722     3.76414244        3.75787931           0.0125262644       1.58439e+06     1.11329e+12     1059.14                 
723     3.77668959        3.77040558           0.0125680186       1.56352e+06     1.10753e+12     1067.73                 
724     3.78927855        3.7829736            0.012609912        1.54292e+06     1.09468e+12     1069.43                 
725     3.80190948        3.79558351           0.012651945        1.5226e+06      1.08665e+12     1075.75                 
726     3.81458251        3.80823545           0.0126941182       1.50254e+06     1.081e+12       1084.45                 
727     3.82729779        3.82092957           0.0127364319       1.48274e+06     1.06977e+12     1087.51                 
728     3.84005545        3.833666             0.0127788867       1.46321e+06     1.06362e+12     1095.69                 
729     3.85285563        3.84644489           0.012821483        1.44393e+06     1.05328e+12     1099.53                 
730     3.86569848        3.85926637           0.0128642212       1.4249e+06      1.04061e+12     1100.8                  
731     3.87858414        3.87213059           0.012907102        1.40613e+06     1.03506e+12     1109.55                 
732     3.89151276        3.88503769           0.0129501256       1.3876e+06      1.02652e+12     1115.09                 
733     3.90448447        3.89798782           0.0129932927       1.36932e+06     1.01549e+12     1117.84                 
734     3.91749942        3.91098111           0.0130366037       1.35127e+06     1.00777e+12     1124.16                 
735     3.93055775        3.92401772           0.0130800591       1.33346e+06     9.98664e+11     1128.88                 
736     3.94365961        3.93709778           0.0131236593       1.31589e+06     9.89847e+11     1133.85                 
737     3.95680514        3.95022144           0.0131674048       1.29855e+06     9.81179e+11     1138.94                 
738     3.96999449        3.96338884           0.0132112961       1.28143e+06     9.721e+11       1143.47                 
739     3.9832278         3.97660014           0.0132553338       1.26454e+06     9.59986e+11     1144.3                  
740     3.99650523        3.98985547           0.0132995182       1.24787e+06     9.52835e+11     1150.95                 
741     4.00982691        4.00315499           0.01334385         1.23142e+06     9.45378e+11     1157.2                  
742     4.023193          4.01649884           0.0133883295       1.21519e+06     9.35851e+11     1160.84                 
743     4.03660365        4.02988717           0.0134329572       1.19917e+06     9.27661e+11     1166.05                 
744     4.05005899        4.04332012           0.0134777337       1.18336e+06     9.19154e+11     1170.79                 
745     4.06355919        4.05679786           0.0135226595       1.16776e+06     9.09725e+11     1174.26                 
746     4.07710439        4.07032052           0.0135677351       1.15236e+06     9.00031e+11     1177.27                 
747     4.09069473        4.08388825           0.0136129608       1.13717e+06     8.56249e+11     1134.97                 
748     4.10433038        4.09750121           0.0136583374       1.12217e+06     8.62229e+11     1158.17                 
749     4.11801148        4.11115955           0.0137038652       1.10737e+06     8.55259e+11     1164.16                 
750     4.13173819        4.12486342           0.0137495447       1.09277e+06     8.48588e+11     1170.51                 
751     4.14551065        4.13861296           0.0137953765       1.07836e+06     8.35533e+11     1167.91                 
752     4.15932902        4.15240834           0.0138413611       1.06414e+06     8.23191e+11     1166.03                 
753     4.17319345        4.1662497            0.013887499        1.0501e+06      8.11669e+11     1165.08                 
754     4.18710409        4.1801372            0.0139337907       1.03625e+06     8.06294e+11     1172.83                 
755     4.20106111        4.19407099           0.0139802366       1.02258e+06     7.97401e+11     1175.4                  
756     4.21506464        4.20805123           0.0140268374       1.00909e+06     7.884e+11       1177.67                 
757     4.22911486        4.22207806           0.0140735935       995780          7.76227e+11     1174.99                 
758     4.24321191        4.23615166           0.0141205055       982643          7.63766e+11     1171.58                 
759     4.25735595        4.25027216           0.0141675739       969679          7.56927e+11     1176.61                 
760     4.27154714        4.26443974           0.0142147991       956885          7.4611e+11      1175.31                 
761     4.28578563        4.27865453           0.0142621818       944259          7.28985e+11     1163.69                 
762     4.30007158        4.29291672           0.0143097224       931799          7.13722e+11     1154.56                 
763     4.31440515        4.30722644           0.0143574215       919503          6.88842e+11     1129.21                 
764     4.3287865         4.32158386           0.0144052795       907369          6.82934e+11     1134.5                  
765     4.34321579        4.33598914           0.0144532971       895393          6.73227e+11     1133.33                 
766     4.35769317        4.35044244           0.0145014748       883576          6.53078e+11     1114.11                 
767     4.37221882        4.36494391           0.014549813        871913          6.38253e+11     1103.39                 
768     4.38679288        4.37949372           0.0145983124       860404          6.32268e+11     1107.66                 
769     4.40141552        4.39409204           0.0146469735       849046          6.24145e+11     1108.06                 
770     4.41608691        4.40873901           0.0146957967       837838          6.15755e+11     1107.79                 
771     4.4308072         4.42343481           0.0147447827       826777          6.06911e+11     1106.48                 
772     4.44557656        4.43817959           0.014793932        815861          5.93183e+11     1095.92                 
773     4.46039514        4.45297352           0.0148432451       805088          5.81214e+11     1088.18                 
774     4.47526313        4.46781677           0.0148927226       794457          5.67881e+11     1077.44                 
775     4.49018067        4.48270949           0.014942365        783966          5.60681e+11     1078.02                 
776     4.50514794        4.49765185           0.0149921728       773613          5.46638e+11     1065.08                 
777     4.5201651         4.51264403           0.0150421468       763396          5.36917e+11     1060.15                 
778     4.53523232        4.52768617           0.0150922872       753313          5.28098e+11     1056.69                 
779     4.55034976        4.54277846           0.0151425949       743363          5.0728e+11      1028.62                 
780     4.56551759        4.55792106           0.0151930702       733544          5.00281e+11     1028.01                 
781     4.58073598        4.57311413           0.0152437138       723853          4.87604e+11     1015.37                 
782     4.5960051         4.58835784           0.0152945261       714290          4.78793e+11     1010.37                 
783     4.61132512        4.60365237           0.0153455079       704853          4.65448e+11     995.361                 
784     4.6266962         4.61899787           0.0153966596       695540          4.5416e+11      984.226                 
785     4.64211852        4.63439453           0.0154479818       686349          4.46148e+11     979.809                 
786     4.65759225        4.64984252           0.0154994751       677279          4.36419e+11     971.279                 
787     4.67311756        4.66534199           0.01555114         668328          4.28001e+11     965.302                 
788     4.68869462        4.68089313           0.0156029771       659495          4.18172e+11     955.765                 
789     4.7043236         4.69649611           0.015654987        650778          4.0975e+11      949.06                  
790     4.72000468        4.7121511            0.0157071703       642176          3.99481e+11     937.67                  
791     4.73573803        4.72785827           0.0157595276       633687          3.88014e+11     922.956                 
792     4.75152382        4.74361779           0.0158120593       625309          3.79547e+11     914.911                 
793     4.76736224        4.75942985           0.0158647662       617042          3.72668e+11     910.365                 
794     4.78325344        4.77529462           0.0159176487       608883          3.64678e+11     902.783                 
795     4.79919762        4.79121227           0.0159707076       600831          3.59459e+11     901.788                 
796     4.81519495        4.80718297           0.0160239432       592886          3.51769e+11     894.325                 
797     4.8312456         4.82320692           0.0160773564       585045          3.45138e+11     889.226                 
798     4.84734975        4.83928427           0.0161309476       577307          3.37756e+11     881.871                 
799     4.86350758        4.85541522           0.0161847174       569670          3.3235e+11      879.388                 
800     4.87971927        4.87159994           0.0162386665       562134          3.27242e+11     877.48                  
801     4.895985          4.88783861           0.0162927954       554698          3.23461e+11     878.968                 
802     4.91230495        4.9041314            0.0163471047       547359          3.18017e+11     875.764                 
803     4.9286793         4.92047851           0.016401595        540116          3.11873e+11     870.359                 
804     4.94510823        4.9368801            0.016456267        532969          3.06568e+11     867.027                 
805     4.96159193        4.95333637           0.0165111212       525916          3.02094e+11     865.831                 
806     4.97813057        4.96984749           0.0165661583       518955          2.97147e+11     863.077                 
807     4.99472434        4.98641365           0.0166213788       512086          2.92744e+11     861.694                 
808     5.01137342        5.00303503           0.0166767834       505308          2.87955e+11     858.967                 
809     5.028078          5.01971181           0.0167323727       498618          2.83605e+11     857.342                 
810     5.04483826        5.03644418           0.0167881473       492017          2.78726e+11     853.896                 
811     5.06165438        5.05323233           0.0168441078       485502          2.75493e+11     855.318                 
812     5.07852656        5.07007644           0.0169002548       479073          2.71801e+11     855.178                 
813     5.09545499        5.08697669           0.016956589        472729          2.6801e+11      854.569                 
814     5.11243984        5.10393328           0.0170131109       466468          2.64507e+11     854.718                 
815     5.1294813         5.12094639           0.0170698213       460290          2.61116e+11     855.087                 
816     5.14657957        5.13801621           0.0171267207       454192          2.58419e+11     857.614                 
817     5.16373484        5.15514293           0.0171838098       448175          2.55104e+11     857.979                 
818     5.18094729        5.17232674           0.0172410891       442237          2.52508e+11     860.652                 
819     5.19821711        5.18956783           0.0172985594       436378          2.49763e+11     862.727                 
820     5.2155445         5.20686639           0.0173562213       430595          2.46951e+11     864.471                 
821     5.23292965        5.22422261           0.0174140754       424888          2.44549e+11     867.561                 
822     5.25037275        5.24163669           0.0174721223       419257          2.42107e+11     870.433                 
823     5.26787399        5.25910881           0.0175303627       413699          2.3975e+11      873.538                 
824     5.28543357        5.27663917           0.0175887972       408215          2.37561e+11     877.19                  
825     5.30305168        5.29422797           0.0176474266       402803          2.35632e+11     881.758                 
826     5.32072852        5.3118754            0.0177062513       397462          2.33448e+11     885.324                 
827     5.33846429        5.32958165           0.0177652722       392191          2.31464e+11     889.596                 
828     5.35625917        5.34734692           0.0178244897       386990          2.29463e+11     893.761                 
829     5.37411336        5.36517141           0.0178839047       381857          2.27846e+11     899.389                 
830     5.39202707        5.38305532           0.0179435177       376792          2.25739e+11     903.052                 
831     5.4100005         5.40099883           0.0180033294       371793          2.23927e+11     907.846                 
832     5.42803383        5.41900216           0.0180633405       366861          2.22358e+11     913.609                 
833     5.44612728        5.4370655            0.0181235517       361993          2.21222e+11     921.161                 
834     5.46428104        5.45518906           0.0181839635       357189          2.19862e+11     927.811                 
835     5.48249531        5.47337302           0.0182445767       352448          2.18558e+11     934.713                 
836     5.50077029        5.4916176            0.018305392        347770          2.18083e+11     945.232                 
837     5.51910619        5.50992299           0.01836641         343153          2.16825e+11     952.423                 
838     5.53750321        5.5282894            0.0184276313       338598          2.16303e+11     962.912                 
839     5.55596156        5.54671703           0.0184890568       334102          2.15726e+11     973.264                 
840     5.57448143        5.56520609           0.018550687        329665          2.14639e+11     981.397                 
841     5.59306303        5.58375677           0.0186125226       325287          2.14961e+11     996.097                 
842     5.61170658        5.6023693            0.0186745643       320966          2.14768e+11     1008.6                  
843     5.63041227        5.62104386           0.0187368129       316703          2.13825e+11     1017.69                 
844     5.64918031        5.63978067           0.0187992689       312495          2.13493e+11     1029.79                 
845     5.66801091        5.65857994           0.0188619331       308343          2.15262e+11     1052.3                  
846     5.68690428        5.67744187           0.0189248062       304245          2.14492e+11     1062.66                 
